ApplNo,device_sort_index,device_name,objectName,SetDeviceInstallationLocation,description,node_name,node_id,node_type,OccSens_En,instanceNumber,node_sort_index,node_path_index,id,site_id,RS485_Baudrate,RS485_Address,RS485_BusProtokoll,AI_Cnfg,Vmin_m3h,EnableAirQualityIndication,SetCo2LimitGoodAirQuality,SetCo2LimitModerateAirQuality,SetControlMode,VmaxH_m3h,VmaxC_m3h,Vnom_m3h,Damp_RotDir,Temp_Sp_H_Shift_ECO,Temp_Sp_C_Shift_ECO,POnMode,DmpPos_OFF,Temp_Max,Temp_Min,CO2_Calib_Min,CO2_Calib_Max,p_dep_mode,Act_SyncPos,dp_at_Vnom_Cal,SetBacnetWatchdogTimeout
2.0,54.0,V-8-19-178-DVS-200/387,AHU-8/13F-VAV-212/LHS,AHU-8,DVS 200,,9ee9e8fd-7a1d-4b51-8c4a-b9c52ddfe9d2,ROOM,0.0,2212.0,0.0,0.0,2928.0,1736.0,2.0,52.0,1.0,2.0,265.2,1.0,1000.0,1500.0,1.0,1193.4,1193.4,1928.0,1.0,0.0,0.0,3.0,1.0,28.0,18.0,0.0,0.0,1.0,1.0,230.0,120.0
2.0,3.0,4-21-280-DVS-150/50,1-1-VAV-04,AHU1,DVS150,N.A,c9ffe0fb-9161-4a9b-a2d2-b32b9f13391a,ROOM,0.0,10104.0,0.0,0.0,8046.0,4015.0,2.0,4.0,1.0,1.0,102.0,1.0,1000.0,1500.0,1.0,510.0,510.0,1020.0,1.0,0.0,0.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,155.0,120.0
2.0,7.0,03-23-659--150-26829,VAV-63,n.a,DVS-150,n.a,c9312bc1-c14b-46c4-9741-bf94bab20955,ROOM,0.0,1071.0,0.0,0.0,14657.0,6686.0,2.0,71.0,1.0,1.0,34.0,1.0,1000.0,1500.0,1.0,170.0,170.0,1020.0,1.0,0.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,166.0,120.0
2.0,6.0,12-23-575--300-10254,AHU04/VAV09,n.a,DVS-300,AHU04,a060598b-fe82-4373-bbfc-0a7d75ada0d1,ROOM,0.0,9070.0,3.0,0.0,19108.0,8383.0,2.0,70.0,1.0,1.0,486.2,1.0,1000.0,1500.0,1.0,2431.0,2431.0,3910.0,1.0,0.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,269.0,120.0
2.0,0.0,DVS-200,9F-LHS-VAV-16A,9F-LHS-VAV-16A,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,9F-LHS-VAV-16A,1c0255f3-82b6-4d49-a8ad-9d61649a6616,ROOM,0.0,932.0,31.0,0.0,7010.0,3633.0,2.0,32.0,1.0,2.0,102.0,1.0,1000.0,1500.0,1.0,1020.0,1020.0,1948.2,1.0,4.0,4.0,3.0,1.0,30.0,10.0,0.0,2000.0,1.0,1.0,156.0,120.0
2.0,10.0,03-19-482-DVS-300-4463,4TH FLR / AHU 3 / VAV - 3,AHU-3,DVS-300,N.A,19740c38-f289-469e-ad87-d0e5d462c5b3,ROOM,0.0,68.0,1.0,0.0,1649.0,1260.0,2.0,68.0,1.0,2.0,544.0,1.0,1000.0,1500.0,1.0,2720.0,2720.0,3400.0,1.0,0.0,0.0,3.0,1.0,28.0,18.0,0.0,0.0,1.0,1.0,146.0,120.0
2.0,0.0,"VAV BOX 8""",VAV BOX,VAV-L37-B-02,"VAV BOX 8""",B-02,ef2350f3-fa93-4928-8e5d-352f18ce4a9f,ROOM,0.0,1002.0,1.0,0.0,24886.0,10725.0,2.0,2.0,1.0,2.0,170.0,1.0,1000.0,1500.0,1.0,1275.0,1275.0,1700.0,0.0,4.0,4.0,2.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,225.0,120.0
2.0,0.0,DVS-300,VAV-4,VAV-4,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,VAV-4,782a9c0b-d177-4eaa-bcbf-76c5dadd9c73,ROOM,0.0,1404.0,3.0,0.0,7982.0,3855.0,2.0,4.0,1.0,2.0,297.5,1.0,1000.0,1500.0,1.0,2975.0,2975.0,4314.6,1.0,4.0,4.0,3.0,1.0,30.0,10.0,0.0,2000.0,1.0,1.0,178.0,120.0
2.0,17.0,L24-VAV-C-6,Belimo VAV,L24-VAV-C-6,VAV,VAV,6699cf14-44c1-4c84-99a6-30b48c0bc06f,ROOM,0.0,240018.0,0.0,0.0,9323.0,3894.0,1.0,18.0,1.0,1.0,261.0,1.0,1000.0,1500.0,1.0,870.0,870.0,1410.18,0.0,2.0,2.0,2.0,0.0,30.0,16.0,0.0,2000.0,1.0,1.0,130.0,120.0
2.0,23.0,1A_18F_V6_19,1A_18F_V6_19,1A_18F_78,V6_VAV_5000_06,B,a5297e0a-f53d-48ca-ab34-ec92a5da3226,ROOM,0.0,2118078.0,1.0,0.0,16606.0,7416.0,2.0,78.0,1.0,4.0,112.0,1.0,1000.0,1500.0,1.0,763.0,763.0,763.0,0.0,3.0,3.0,2.0,0.0,28.0,18.0,0.0,2000.0,1.0,1.0,103.0,60.0
9.0,0.0,VAV-06-L4-03,VAV-06-L4-03,WAIT (M)-079,VAV-06-L4-03,WAIT (M)-079,46b59700-b0a0-45be-9a7a-964bd0c10881,ROOM,0.0,291.0,45.0,0.0,14870.0,6769.0,2.0,2.0,1.0,1.0,192.7,1.0,1000.0,1500.0,1.0,594.0,594.0,814.0,0.0,4.0,4.0,2.0,1.0,30.0,10.0,0.0,2000.0,1.0,1.0,250.0,120.0
3.0,3.0,vav-4,4,,,1,8f5a749f-b245-427a-b33a-f18f3c2b8990,ROOM,0.0,77004.0,0.0,0.0,707.0,611.0,2.0,4.0,1.0,2.0,425.0,1.0,1000.0,1500.0,1.0,2430.0,2430.0,2430.0,1.0,,,2.0,1.0,,,0.0,2000.0,1.0,1.0,90.0,120.0
2.0,6.0,03-23-726--150-27058,18th Floor/VAV9,N.A,DVS-150,N.A,fd67c980-7cca-4c75-8e65-7fec77e6b42c,ROOM,0.0,18009.0,0.0,0.0,14754.0,6721.0,2.0,28.0,1.0,1.0,102.0,1.0,1000.0,1500.0,1.0,510.0,510.0,612.0,1.0,0.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,55.0,120.0
8.0,0.0,VAV-PID-FSA-100,VAV - 32,14th Floor,0,VAV - 32,7e433220-97bc-49d0-849a-d48e0f305869,ROOM,0.0,32.0,31.0,0.0,925.0,749.0,3.0,32.0,1.0,2.0,0.0,1.0,1000.0,1500.0,1.0,34.0,34.0,196.0,1.0,0.0,5.0,3.0,0.0,30.0,18.0,0.0,2000.0,1.0,1.0,360.0,120.0
2.0,0.0,DVS-200,AHU-803-VAV-30,AHU-803-VAV-30,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,AHU-803-VAV-30,9207b306-6818-4ae3-941f-6df8d0ae9873,ROOM,0.0,1830.0,29.0,0.0,7986.0,3993.0,2.0,30.0,1.0,2.0,170.0,1.0,1000.0,1500.0,1.0,1700.0,1700.0,1927.8,1.0,4.0,4.0,3.0,1.0,30.0,10.0,0.0,2000.0,1.0,1.0,135.0,120.0
2.0,22.0, RVAV-23,AHU-01&02-RVAV-23,AHU-01&02-RVAV-23,AHU-01&02-RVAV-23,AHU-01&02 ,ee21d069-b9e5-43db-9c3b-00e0bc7d68cd,ROOM,0.0,226.0,0.0,0.0,27044.0,11636.0,2.0,26.0,1.0,1.0,407.8,1.0,1000.0,1500.0,1.0,2803.4,2803.4,3907.7,1.0,4.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,161.7,120.0
2.0,20.0,L16-VAV-C-9,Belimo VAV,L16-VAV-C-9,VAV,VAV,6f1c52fe-e250-42b5-a4a2-ad255894953b,ROOM,0.0,160021.0,0.0,0.0,9323.0,3894.0,1.0,21.0,1.0,1.0,216.0,1.0,1000.0,1500.0,1.0,720.0,720.0,1410.18,0.0,2.0,2.0,2.0,0.0,30.0,16.0,0.0,2000.0,1.0,1.0,130.0,120.0
2.0,18.0,1A_16F_V6_34,1A_16F_V6_34,1A_16F_93,V6_VAV_5000_06,D,64057375-e418-4324-8160-896f86b5f7b9,ROOM,0.0,2116093.0,3.0,0.0,16699.0,7524.0,2.0,93.0,1.0,4.0,112.0,1.0,1000.0,1500.0,1.0,763.0,763.0,763.0,0.0,3.0,3.0,2.0,0.0,28.0,18.0,0.0,2000.0,1.0,1.0,103.0,60.0
2.0,0.0,I624031385,ZoneEase VAV,Device Location,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,CVAV-PID-14,3a8ae37d-fff0-4599-82ed-838e9afdc23f,ROOM,0.0,0.0,0.0,0.0,26340.0,11358.0,0.0,0.0,1.0,1.0,935.0,0.0,1000.0,1500.0,1.0,5100.0,5100.0,5500.0,0.0,4.0,4.0,1.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,60.0,120.0
2.0,0.0,VAV-02-03-01,ZoneEase VAV,"Ph-2 L3 BOR,AUD",ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,Corridor 1,4341fd69-db35-4412-bb0c-6ae1c95724c6,ROOM,0.0,103302.0,0.0,0.0,13925.0,6325.0,3.0,30.0,1.0,2.0,244.65744,1.0,1000.0,1500.0,1.0,244.65744,1223.2872,1223.2872,0.0,8.0,8.0,3.0,1.0,30.0,16.0,100.0,2000.0,1.0,1.0,230.0,120.0
2.0,10.0,2B-16F-V8-09,2B-16F-V8-09,2B-16F-43,V8_VAV-5000-08,B,aff526a4-95bf-4b77-b51e-724fb08ef1b3,ROOM,0.0,2416043.0,1.0,0.0,16437.0,7419.0,2.0,43.0,1.0,4.0,223.0,1.0,1000.0,1500.0,1.0,1361.0,1361.0,1361.0,0.0,3.0,3.0,2.0,0.0,28.0,18.0,0.0,2000.0,1.0,1.0,103.0,60.0
2.0,1.0,04-24-839--200-323,8TH/AHU-01/RVAV-02/RHS,N.A,DVS 200,AHU-01,e4d27dfd-5f06-4751-a741-657446f473f0,ROOM,0.0,8102.0,0.0,0.0,21500.0,9298.0,2.0,2.0,1.0,1.0,187.0,1.0,1000.0,1500.0,1.0,935.0,935.0,1652.0,1.0,0.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,252.0,120.0
2.0,0.0,VAV/44Q3-06,ZoneEase VAV,VAV/44Q3-06,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,CONSULTATION RM 44.17,d696fec6-ea07-4558-8a8d-37ee9fb9e409,ROOM,0.0,44306.0,8.0,0.0,19481.0,8308.0,1.0,49.0,1.0,2.0,138.2,0.0,1000.0,1500.0,1.0,460.7,460.7,697.0,1.0,4.0,4.0,2.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,125.0,120.0
3.0,0.0,VAV02,vav02,1,1,1,87f4ca08-ab6d-49ba-b371-9cc5bcde0e0c,ROOM,1.0,102.0,0.0,0.0,26620.0,11464.0,1.0,2.0,1.0,2.0,0.0,,1000.0,1500.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,28.0,18.0,1.0,100.0,0.0,1.0,0.0,200.0
2.0,0.0,VAV-PID-150,VAV95,6 PAX MEETING ROOM-02,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,VAV-95,87f222ba-8248-4d50-b5d8-211e83700931,ROOM,0.0,1159.0,21.0,0.0,23541.0,10137.0,3.0,95.0,1.0,1.0,76.5,1.0,1000.0,1500.0,1.0,509.7,509.7,560.7,1.0,0.0,0.0,3.0,0.0,28.0,18.0,0.0,2000.0,1.0,1.0,373.3,120.0
2.0,0.0,DVS-300,AHU-2-VAV-14,9th Floor,,AHU-2-VAV-14,408beb6f-4833-4075-bb67-ceb0c4782ab0,ROOM,0.0,138.0,37.0,0.0,2828.0,1691.0,2.0,38.0,1.0,2.0,382.5,1.0,1000.0,1500.0,1.0,3825.0,3825.0,4307.8,1.0,,,2.0,1.0,30.0,10.0,0.0,2000.0,1.0,1.0,156.0,120.0
2.0,2.0,02-25-891--350-17171,1F-A4-RVAV-20,N.A,DVS-350,AHU-4,e850e7ec-718b-4bf5-814f-dd8366627545,ROOM,0.0,21020.0,3.0,0.0,28173.0,12047.0,2.0,20.0,1.0,1.0,850.0,1.0,1000.0,1500.0,1.0,4250.0,4250.0,5440.0,1.0,0.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,255.0,120.0
2.0,0.0, VAV PID-250,35,,0,35,31eae498-773e-45f7-9f2b-f20e7dac2e14,ROOM,0.0,35.0,34.0,0.0,2871.0,1712.0,3.0,35.0,1.0,2.0,178.5,1.0,1000.0,1500.0,1.0,1785.0,1785.0,1963.5,1.0,0.0,5.0,3.0,0.0,30.0,18.0,0.0,2000.0,1.0,1.0,360.0,120.0
2.0,2.0,08-24-349--150-6846,4TH FLR/VAV-3,N.A,DVS-150,N.A,1ce39c2f-fc41-4ecf-8ada-d4c7c3948751,ROOM,0.0,4003.0,0.0,0.0,24209.0,10428.0,2.0,3.0,1.0,1.0,136.0,1.0,1000.0,1500.0,1.0,680.0,680.0,1003.0,1.0,0.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,205.0,120.0
2.0,0.0,EVAV-03,Z1-2F-EVAV-03,Z1-2F-EVAV-03,Z1-2F-EVAV-03,Zone-01,d17ac398-1fd3-4d56-a1f2-20a545d90395,ROOM,0.0,204.0,0.0,0.0,26693.0,11492.0,2.0,4.0,1.0,1.0,178.4,1.0,1000.0,1500.0,1.0,849.5,849.5,1699.0,1.0,4.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,167.7,120.0
1.0,1765.0,Box 1766,1,1,1,Room 1,0#0#0,ROOM,0.0,1766.0,0.0,0.0,333.0,333.0,2.0,71.0,1.0,2.0,1.0,1.0,1000.0,1500.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,23.0,11.0,1.0,1.0,1.0,1.0,0.0,120.0
2.0,0.0,RVAV-01,RVAV-01,RVAV-01,RVAV-01,AHU-01,d122ff06-14e2-4495-9eaa-b625f025a2a7,ROOM,0.0,50001.0,0.0,0.0,26222.0,11294.0,1.0,1.0,1.0,1.0,263.4,1.0,1000.0,1500.0,1.0,2634.0,2634.0,3398.0,0.0,0.0,0.0,2.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,96.0,120.0
2.0,9.0,"FRESH AIR AHU 1563 CFM, 300 DIA 10",ZoneEase VAV,VAV-10,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,AHU,f848175b-e713-47f4-96fd-a1370847753d,ROOM,0.0,111.0,0.0,0.0,15888.0,7195.0,2.0,111.0,1.0,2.0,271.8,1.0,1000.0,1500.0,1.0,2655.6,2655.6,3567.9,0.0,4.0,4.0,2.0,0.0,28.0,18.0,0.0,2000.0,1.0,1.0,248.8,120.0
4.0,7.0,1B-20F-V8H-27,1B-20F-V8H-27,1B-20F-49,V8H_VAV-50E1-08,D,54646963-53d9-4f7c-a765-d4654e023156,ROOM,0.0,2320049.0,3.0,0.0,16587.0,7485.0,2.0,49.0,1.0,4.0,223.0,1.0,1000.0,1500.0,1.0,1361.0,1361.0,1361.0,0.0,3.0,3.0,2.0,0.0,28.0,18.0,0.0,2000.0,1.0,1.0,103.0,60.0
4.0,6.0,1A_21F_V8H_20,1A_21F_V8H_20,1A_21F_20,V8H_VAV_50E1_08,C,26619e9c-06ae-4753-8c8a-52a8749701e8,ROOM,0.0,2121020.0,2.0,0.0,16700.0,7524.0,2.0,20.0,1.0,4.0,223.0,1.0,1000.0,1500.0,1.0,1361.0,1361.0,1361.0,0.0,3.0,3.0,2.0,0.0,28.0,18.0,0.0,2000.0,1.0,1.0,103.0,60.0
2.0,0.0,DVS-200,3F-VAV-34,3F-VAV-34,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,3F-VAV-34,d360c4a8-026e-47d2-ac7b-3ac596e206ac,ROOM,0.0,334.0,33.0,0.0,11458.0,5354.0,2.0,34.0,1.0,2.0,612.0,1.0,1000.0,1500.0,1.0,6120.0,6120.0,6800.0,1.0,4.0,4.0,3.0,1.0,30.0,10.0,0.0,2000.0,1.0,1.0,243.0,120.0
2.0,9.0,12-24-694--625X300-13505,1st Flr/VAV-18,n.a,DVFO-CCB-625X300,N.A,7158ca75-8f6a-4809-9a0a-47fe23f96cd3,ROOM,0.0,1018.0,0.0,0.0,26982.0,11609.0,2.0,18.0,1.0,1.0,459.0,1.0,1000.0,1500.0,1.0,2295.0,2295.0,4600.0,1.0,0.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,260.0,120.0
2.0,6.0,"1750 CFM, 300 DIA 7",ZoneEase VAV,VAV-7,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,AHU-1,c2f847cc-f9ea-4295-ad66-51eacacfc09a,ROOM,0.0,8.0,0.0,0.0,26067.0,11246.0,2.0,8.0,1.0,2.0,297.3,1.0,1000.0,1500.0,1.0,2973.3,2973.3,3567.9,0.0,4.0,4.0,2.0,0.0,28.0,18.0,0.0,2000.0,1.0,1.0,248.8,120.0
2.0,25.0,26,ZoneEase VAV,Location,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,1,e26569a4-cbfe-4f71-b972-19f26857b306,ROOM,0.0,48.0,0.0,0.0,25606.0,11045.0,2.0,26.0,1.0,2.0,178.0,1.0,1000.0,1500.0,1.0,1104.0,1104.0,1104.0,0.0,4.0,4.0,2.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,178.0,120.0
2.0,5.0,VAV-L12-OF1-06,VAV-L12-OF1-06,Level 12,VAV,VAV,d65ec931-c85c-4c63-b5c5-dbc7b7d28047,ROOM,0.0,1120106.0,0.0,0.0,8184.0,4006.0,2.0,28.0,1.0,2.0,255.0,1.0,1000.0,1500.0,1.0,850.0,850.0,1564.0,0.0,2.0,2.0,3.0,0.0,30.0,16.0,100.0,2000.0,1.0,1.0,155.0,120.0
2.0,10.0,  VAV-11,AHU06-VAV-11,AHU06-VAV-11,AHU06-VAV-11,AHU-06,ab11b29e-ba38-4c8f-9793-b587644398e5,ROOM,0.0,314.0,0.0,0.0,24229.0,10438.0,2.0,14.0,1.0,1.0,407.8,1.0,1000.0,1500.0,1.0,3058.2,3058.2,3907.7,1.0,4.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,161.7,120.0
2.0,20.0,1A_10F_V6_09,1A_10F_V6_09,1A_10F_68,V6_VAV_5000_06,A,dafa1196-d40a-4559-8045-02714abc696c,ROOM,0.0,2110068.0,0.0,0.0,16700.0,7524.0,2.0,68.0,1.0,4.0,112.0,1.0,1000.0,1500.0,1.0,763.0,763.0,763.0,0.0,3.0,3.0,2.0,0.0,28.0,18.0,0.0,2000.0,1.0,1.0,103.0,60.0
9.0,1.0, VAV-07-01-08, VAV-07-01-08,CIRCULATION-405, VAV-07-01-08,CIRCULATION-405,e9dd6b4e-3395-40fb-98ed-397248f1b2f9,ROOM,0.0,1145.0,136.0,0.0,17784.0,7759.0,2.0,18.0,1.0,1.0,421.2,0.0,1000.0,1500.0,1.0,1227.6,1227.6,1322.0,0.0,4.0,4.0,2.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,250.0,30.0
2.0,0.0,VAVPID-F-250,VAV-20,6 Pax Meeting Room C,0,VAV-696,2544e106-f920-4146-911a-b1a3db166846,ROOM,0.0,696.0,19.0,0.0,14224.0,6521.0,3.0,20.0,1.0,1.0,280.3367813,1.0,1000.0,1500.0,1.0,1868.911875,1868.911875,2055.803063,1.0,0.0,0.0,3.0,0.0,30.0,17.77777778,0.0,2000.0,1.0,1.0,373.26,120.0
8.0,0.0,SVT-512-M-TC-T-TB-CB,ZoneEase VAV,Location,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,VAV-03-56,2f2ab2e8-7b60-4508-ad3c-7544fb2e0abc,ROOM,0.0,156.0,5.0,0.0,16145.0,7289.0,1.0,56.0,1.0,2.0,277.0,1.0,1000.0,1500.0,1.0,2380.0,2380.0,4025.0,1.0,4.0,4.0,2.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,250.0,120.0
2.0,19.0,1B-6F-V6-09,1B-6F-V6-09,1B-6F-65,V6_VAV-5000-06,B,21a6d2c8-e03b-4d82-acc6-c849d821e488,ROOM,0.0,2306065.0,1.0,0.0,16587.0,7485.0,2.0,65.0,1.0,4.0,112.0,1.0,1000.0,1500.0,1.0,763.0,763.0,763.0,0.0,3.0,3.0,2.0,0.0,28.0,18.0,0.0,2000.0,1.0,1.0,103.0,60.0
2.0,19.0,02-24-714--150-12871,SUVEN/1ST FLR/VAV 1/CABIN 4,CABIN 4,DVS 150,N.A,8a1c22f3-abf1-4501-a84c-d11c664ba83e,ROOM,0.0,2020.0,0.0,0.0,20044.0,8715.0,2.0,20.0,1.0,1.0,102.0,1.0,1000.0,1500.0,1.0,510.0,510.0,1003.0,1.0,0.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,237.0,120.0
2.0,0.0,DVS150,6F-VAV-AHU2-32,6F-VAV-AHU2-32,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,6F-VAV-AHU2-32,cb218cbb-603f-46fc-99d1-7b3c5f4366d1,ROOM,0.0,6032.0,31.0,0.0,11711.0,5458.0,2.0,32.0,1.0,2.0,59.5,1.0,1000.0,1500.0,1.0,595.0,595.0,1020.0,1.0,4.0,4.0,3.0,1.0,30.0,10.0,0.0,2000.0,1.0,1.0,236.0,120.0
3.0,13.0,240289,ZoneEase VAV,Location,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,1,e50fc76c-9fd2-4321-a71e-34482be2cad1,ROOM,0.0,240289.0,0.0,0.0,8641.0,4228.0,2.0,14.0,1.0,2.0,208.0,1.0,1000.0,1500.0,1.0,1800.0,1800.0,1800.0,1.0,8.0,8.0,2.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,114.0,120.0
2.0,4.0,VAV_05,VAV_05,VAV_05,VAV_05,ROOM,4d90dc50-fbc0-4bf8-88ff-e8c379a131ef,ROOM,0.0,10005.0,0.0,0.0,22491.0,9680.0,1.0,5.0,1.0,1.0,169.9,1.0,1000.0,1500.0,1.0,1699.2,1699.2,1801.0,0.0,2.0,2.0,2.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,247.0,120.0
2.0,0.0,"VAV 12"" - 1",VAV-7,Musical,FF,Musical,26bcaa6b-9506-483c-9bfc-27ca797d6bc3,ROOM,0.0,6506.0,52.0,0.0,8963.0,4346.0,2.0,6.0,1.0,2.0,2527.2,1.0,1000.0,1500.0,1.0,2527.2,3510.0,3510.0,0.0,4.0,4.0,2.0,1.0,30.0,15.0,0.0,2000.0,1.0,1.0,250.0,120.0
8.0,7.0,8,ZoneEase VAV,Location,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,VAV-600,fc3f3230-5241-4269-9281-501e7df1f362,ROOM,0.0,270008.0,0.0,0.0,15099.0,6866.0,2.0,8.0,1.0,2.0,0.0,1.0,1000.0,1500.0,1.0,600.0,600.0,600.0,1.0,8.0,8.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,133.0,120.0
2.0,5.0,VAV-L4-N-6,VAV-L4-N-6,Location,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,N,f0b32dd6-96e7-4d5a-9b45-5604e0567a4f,ROOM,0.0,40006.0,0.0,0.0,10093.0,4785.0,1.0,6.0,1.0,1.0,672.804,1.0,1000.0,1500.0,1.0,2242.68,2242.68,3567.9,0.0,4.0,4.0,2.0,1.0,30.0,10.0,0.0,2000.0,1.0,1.0,95.0,120.0
2.0,3.0,12-23-517--24X8-9802,5F- AHU-03-EVAV-52,n.a,DVFO-CCB-24X8,AHU-03,8da1813e-8853-40cd-8a8a-0283fa5e2734,ROOM,0.0,5552.0,3.0,0.0,18955.0,8318.0,2.0,16.0,1.0,1.0,229.5,1.0,1000.0,1500.0,1.0,2295.0,2295.0,2980.0,1.0,0.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,256.0,120.0
2.0,0.0,CDB-08,B1-8F-VAV-3,Location,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,B1-8F-VAV-3,7c52db92-0828-4713-b773-47de76cece11,ROOM,0.0,8003.0,2.0,0.0,22646.0,9754.0,2.0,3.0,1.0,2.0,204.0,1.0,800.0,1250.0,1.0,1020.0,1020.0,1186.6,1.0,4.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,92.0,120.0
4.0,6.0,1B-12F-V8H-01,1B-12F-V8H-01,1B-12F-23,V8H_VAV-50E1-08,A,e0615fac-004a-4e3a-bcd1-0937a548e89a,ROOM,0.0,2312023.0,0.0,0.0,28176.0,7417.0,2.0,23.0,1.0,4.0,223.0,1.0,1000.0,1500.0,1.0,1361.0,1361.0,1361.0,0.0,3.0,3.0,2.0,0.0,28.0,18.0,0.0,2000.0,1.0,1.0,103.0,60.0
19.0,0.0,box1232,object1122,location1122,description1122,room1122,1121#0#0,ROOM,1.0,1232.0,0.0,0.0,327.0,327.0,4.0,112.1,1.0,2.0,22.0,1.0,1000.0,1500.0,1.0,130.0,130.0,1222.0,1.0,5.0,4.0,3.0,1.0,23.0,13.0,1234.0,2345.0,1.0,1.0,234.0,120.0
2.0,6.0,VAV-L2-N-7,ZoneEase VAV,Device Location,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,N,ae00898a-c854-472d-9c37-f59d06cebe30,ROOM,0.0,20007.0,0.0,0.0,26371.0,8699.0,1.0,7.0,1.0,1.0,978.6,1.0,1000.0,1500.0,1.0,3262.1,3262.1,5436.8,0.0,4.0,4.0,2.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,120.0,120.0
2.0,0.0,VAV2,VAV2,VAV2,VAV2,VAV2,df562f8f-9dbb-4fde-b620-a84251f04ac5,ROOM,0.0,7002.0,1.0,0.0,7866.0,3952.0,2.0,2.0,1.0,1.0,203.8812955,1.0,1000.0,1500.0,1.0,2038.812955,2038.812955,2293.664574,0.0,4.0,4.0,2.0,1.0,30.0,10.0,0.0,2000.0,1.0,1.0,248.84,120.0
2.0,17.0,09-23-343--711X300-5299,1F-FL-VAV-28,n.a,DVFO-CCB-711X300,N.A,a717b845-71fd-4f42-9267-87abe3c5c83b,ROOM,0.0,1228.0,0.0,0.0,17442.0,7753.0,2.0,29.0,1.0,1.0,502.0,1.0,1000.0,1500.0,1.0,3400.0,3400.0,4692.0,1.0,0.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,79.0,120.0
2.0,7.0,02-23-687-150-26556,VAV-09,N.A,DVS-150,,74753502-308d-47fe-8038-29ef6292a8d9,ROOM,0.0,109.0,0.0,0.0,14439.0,6612.0,2.0,9.0,1.0,1.0,204.0,1.0,1000.0,1500.0,1.0,1020.0,1020.0,1190.0,1.0,0.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,224.0,120.0
